TransactionID,OrderDate,SKU,ProductName,Category,Channel,Quantity,UnitPrice,Returned,CustomerCity,PaymentMethod,DiscountCode
T01165,2025-03-04,SKU-013,Phone Tripod Mini,Electronics,Facebook Ads,1,26.0,No,Islamabad,Card,FREESHIP
T01166,2025-03-13,SKU-013,Phone Tripod Mini,Electronics,,1,26.0,No,lahore,,
T01167,2025-03-28,SKU-005,Gym Bottle Steel,,Google,1,18.0,No,Islamabad,Cash on Delivery,FREESHIP
T01168,2025-01-16,SKU-004,Performance Sneakers Black,Shoes,instagram,1,79.2,No,Lahore,COD,EIDSALE
T01169,2025-02-13,SKU-015,Reusable Tote Bag,Accessories,Search,1,13.3,No,,Cash on Delivery,WELCOME10
T01170,2025-01-01,SKU-009,Running Shorts Navy,Apparel,Instagram Ads,1,33.6,No,Rawalpindi,Cash on Delivery,FREESHIP
T01171,2025-01-15,SKU-002,Urban Hoodie Grey,Apparel,facebook,3,42.3,Yes,Islamabad,Cash on Delivery,NEWCUSTOMER
T01172,2025-01-01,SKU-005,Gym Bottle Steel,Accessories,FB,1,17.1,No,lahore,Bank Transfer,
T01173,2025-03-23,SKU-015,Reusable Tote Bag,,IG,1,14.0,No,Islamabad,card,WELCOME10
T01174,2025-02-24,SKU-003,Performance Sneakers White,Shoes,Google,1,85.0,No,Lahore,Cash on Delivery,FREESHIP
T01175,2025-02-03,SKU-010,Compression Shirt,Apparel,Search,1,39.9,No,KHI,card,EIDSALE
T01176,2025-01-31,SKU-013,Phone Tripod Mini,Electronics,Search,2,24.7,No,KHI,Cash on Delivery,
T01177,2025-02-04,SKU-012,Laptop Sleeve 14 inch,Bags,Google,1,28.0,No,Multan,Cash on Delivery,WELCOME10
T01178,2025-03-02,SKU-006,Yoga Mat Premium,Fitness,Google,1,35.0,No,,Card,WELCOME10
T01179,2025-01-22,SKU-015,Reusable Tote Bag,Accessories,Organic,1,14.0,No,Islamabad,Card,EIDSALE
T01180,2025-03-30,SKU-007,Wireless Earbuds Lite,Electronics,IG,1,65.0,No,lahore,,NEWCUSTOMER
T01181,2025-01-19,SKU-011,Travel Backpack,Bags,Instagram Ads,1,75.6,No,Rawalpindi,COD,WELCOME10
T01182,2025-01-19,SKU-003,Performance Sneakers White,Shoes,FB,1,85.0,Yes,,COD,
T01183,2025-03-30,SKU-009, Running Shorts Navy ,Apparel,FB,2,32.0,No,Multan,COD,FREESHIP
T01184,2025-03-01,SKU-007,Wireless Earbuds Lite,Electronics ,Facebook,1,65.0,No,lahore,Card,WELCOME10
T01185,2025-01-21,SKU-002,Urban Hoodie Grey,Apparel,facebook,1,49.35,No,Faisalabad,Bank Transfer,
T01186,2025-03-05,SKU-002,Urban Hoodie Grey,Apparel,Facebook,1,47.0,No,Faisalabad,Bank Transfer,WELCOME10
T01187,2025-01-02,SKU-003,Performance Sneakers White,Shoes,Meta FB,1,85.0,Yes,lahore,card,WELCOME10
T01188,2025-02-23,SKU-009,Running Shorts Navy,,Facebook,1,32.0,No,KHI,Card,
T01189,2025-02-15,SKU-008,Smart Watch Strap,Accessories,facebook,1,22.0,No,Islamabad,card,NEWCUSTOMER
T01190,2025-03-19,SKU-012,Laptop Sleeve 14 inch,Bags,GAds,1,26.6,No,Lahore,Card,NEWCUSTOMER
T01191,2025-03-07,SKU-011,Travel Backpack,,instagram,4,64.8,No,Islamabad,Card,FREESHIP
T01192,2025-03-09,SKU-015,Reusable Tote Bag,Accessories,Google Ads,1,14.7,No,,Bank Transfer,FREESHIP
T01193,2025-01-29,SKU-008,Smart Watch Strap,Accessories,IG,,22.0,No,Islamabad,Card,EIDSALE
T01194,2025-01-28,SKU-001,Urban Hoodie Black,Apparel,Meta FB,1,45.0,No,Lahore,Cash on Delivery,NEWCUSTOMER
T01195,2025-01-16,SKU-004,Performance Sneakers Black,Shoes,Instagram,1,88.0,No,lahore,,NEWCUSTOMER
T01196,2025-02-28,SKU-011,Travel Backpack,Bags,Instagram Ads,1,75.6,No,,card,EIDSALE
T01197,2025-03-18,SKU-013,Phone Tripod Mini,Electronics,,1,26.0,No,Karachi,Cash on Delivery,
T01198,2025-02-17,SKU-010,Compression Shirt,,FB,2,38.0,No,Lahore,Card,EIDSALE
T01199,2025-02-22,SKU-001,Urban Hoodie Black,Apparel,Meta FB,1,45.0,No,Karachi,Card,NEWCUSTOMER
T01200,2025-01-18,SKU-010,Compression Shirt,Apparel,Instagram,1,38.0,No,Islamabad,card,WELCOME10
T01201,2025-03-05,SKU-004,Performance Sneakers Black,Shoes,FB,1,88.0,No,Lahore,Card,EIDSALE
T01202,2025-03-13,SKU-015,Reusable Tote Bag,Accessories,IG,1,14.0,No,Lahore,Bank Transfer,
T01203,2025-01-08,SKU-007,Wireless Earbuds Lite,Electronics,Facebook,1,61.75,Yes,Islamabad,COD,WELCOME10
T01204,2025-01-09,SKU-005,Gym Bottle Steel,Accessories,Facebook Ads,3,18.9,No,Faisalabad,Bank Transfer,FREESHIP
T01205,2025-01-23,SKU-014,Desk Lamp LED,home,organic,4,42.0,No,Lahore,Bank Transfer,FREESHIP
T01206,2025-02-09,SKU-007,Wireless Earbuds Lite,Electronics,FB,1,61.75,Yes,Islamabad,card,
T01207,2025-03-07,SKU-005,Gym Bottle Steel,Accessories,Instagram Ads,3,18.9,No,lahore,card,NEWCUSTOMER
T01208,2025-03-21,SKU-004,Performance Sneakers Black,shoes,Instagram,1,79.2,Yes,KHI,Bank Transfer,NEWCUSTOMER
T01209,2025-01-17,SKU-004,Performance Sneakers Black,Shoes,Google Ads,1,88.0,No,Multan,,FREESHIP
T01210,2025-01-21,SKU-005,Gym Bottle Steel,Accessories,Insta,1,17.1,No,lahore,COD,NEWCUSTOMER
T01211,2025-01-01,SKU-013,Phone Tripod Mini,Electronics,IG,1,27.3,No,KHI,Bank Transfer,NEWCUSTOMER
T01212,2025-02-21,SKU-004,Performance Sneakers Black,Shoes,GAds,2,88.0,No,Faisalabad,Card,
T01213,2025-02-21,SKU-001,Urban Hoodie Black,Apparel,instagram,1,45.0,No,Rawalpindi,COD,
T01214,2025-03-12,SKU-013,Phone Tripod Mini,,Instagram,1,26.0,Yes,Karachi,COD,
T01215,2025-03-01,SKU-012,Laptop Sleeve 14 inch,Bags,Instagram,2,28.0,No,Lahore,,NEWCUSTOMER
T01216,2025-03-23,SKU-007,Wireless Earbuds Lite,Electronics,IG,3,68.25,No,Lahore,card,WELCOME10
T01217,2025-03-08,SKU-011,Travel Backpack,Bags,Instagram Ads,1,72.0,No,Karachi,Cash on Delivery,FREESHIP
T01218,2025-03-28,SKU-008, Smart Watch Strap ,Accessories,google,1,20.9,No,KHI,Card,
T01219,2025-03-12,SKU-005,Gym Bottle Steel,Accessories,Meta FB,1,18.0,No,Islamabad,COD,
T01220,2025-03-19,SKU-010,Compression Shirt,Apparel,IG,2,38.0,No,Karachi,COD,NEWCUSTOMER
T01221,2025-01-19,SKU-002,Urban Hoodie Grey,apparel,Facebook,2,47.0,No,Multan,Card,
T01222,2025-02-06,SKU-013,Phone Tripod Mini,Electronics,Google,1,26.0,No,Karachi,,FREESHIP
T01223,2025-02-10,SKU-013,Phone Tripod Mini,Electronics,Facebook,1,26.0,No,,,WELCOME10
T01224,2025-02-12,SKU-004,Performance Sneakers Black,Shoes,Instagram,1,88.0,No,lahore,Cash on Delivery,NEWCUSTOMER
T01225,2025-03-02,SKU-004,Performance Sneakers Black,Shoes,Facebook,1,88.0,No,lahore,Cash on Delivery,
T01226,2025-03-23,SKU-001,Urban Hoodie Black,,Search,1,45.0,No,Multan,Bank Transfer,FREESHIP
T01227,2025-01-09,SKU-006,Yoga Mat Premium,Fitness,FB,1,31.5,No,Rawalpindi,card,
T01228,2025-02-09,SKU-015,Reusable Tote Bag,Accessories,Insta,2,14.0,No,Lahore,COD,NEWCUSTOMER
T01229,2025-03-29,SKU-008,Smart Watch Strap,Accessories,organic,1,19.8,No,,,WELCOME10
T01230,2025-01-27,SKU-015,Reusable Tote Bag,Accessories,Meta FB,3,13.3,No,KHI,card,NEWCUSTOMER
T01231,2025-02-03,SKU-007,Wireless Earbuds Lite,Electronics,organic,1,65.0,No,Lahore,,NEWCUSTOMER
T01232,2025-01-26,SKU-008,Smart Watch Strap,accessories,GAds,1,20.9,No,Multan,card,FREESHIP
T01233,2025-03-01,SKU-007,Wireless Earbuds Lite,Electronics,Facebook Ads,1,65.0,No,lahore,COD,FREESHIP
T01234,2025-01-24,SKU-001,Urban Hoodie Black,Apparel,FB,1,45.0,No,lahore,Card,FREESHIP
T01235,2025-03-11,sku-005,Gym Bottle Steel,Accessories,Meta FB,1,16.2,No,Islamabad,COD,
T01236,2025-03-14,SKU-012,Laptop Sleeve 14 inch,Bags,Facebook Ads,1,26.6,No,Lahore,COD,
T01237,2025-01-06,SKU-014,Desk Lamp LED,Home,Google,1,40.0,No,Karachi,card,WELCOME10
T01238,2025-01-31,SKU-015,Reusable Tote Bag,Accessories,FB,3,14.0,No,KHI,Bank Transfer,
T01239,2025-01-17,SKU-007,Wireless Earbuds Lite,Electronics,facebook,1,65.0,No,,Card,WELCOME10
T01240,2025-03-24,SKU-005,Gym Bottle Steel,Accessories,FB,1,18.0,No,lahore,,
T01241,2025-01-01,SKU-006,Yoga Mat Premium,Fitness,IG,2,35.0,No,Islamabad,Cash on Delivery,
T01242,2025-02-08,SKU-014,Desk Lamp LED,,Facebook,1,36.0,No,Multan,COD,WELCOME10
T01243,2025-02-15,SKU-001,Urban Hoodie Black,Apparel,Facebook Ads,3,45.0,No,Multan,,
T01244,2025-03-06,SKU-013,Phone Tripod Mini,Electronics,GAds,1,26.0,No,Islamabad,Cash on Delivery,FREESHIP
T01245,2025-03-14,SKU-011,Travel Backpack,Bags,Insta,1,72.0,No,,Bank Transfer,NEWCUSTOMER
T01246,2025-01-19,SKU-004,Performance Sneakers Black,Shoes,Insta,1,83.6,No,Faisalabad,,
T01247,2025-01-13,SKU-008,Smart Watch Strap,Accessories,facebook,1,22.0,No,lahore,Bank Transfer,WELCOME10
T01248,2025-02-02,SKU-005,Gym Bottle Steel,Accessories ,Direct,2,16.2,No,KHI,Bank Transfer,EIDSALE
T01249,2025-01-14,SKU-001,Urban Hoodie Black,Apparel,GAds,1,45.0,No,Lahore,Cash on Delivery,FREESHIP
T01250,2025-02-03,SKU-007,Wireless Earbuds Lite,Electronics,Website,1,65.0,No,Multan,,NEWCUSTOMER
T01251,2025-01-01,SKU-005,Gym Bottle Steel,Accessories,Instagram Ads,1,17.1,No,KHI,card,EIDSALE
T01252,2025-01-22,SKU-005,Gym Bottle Steel,Accessories,GAds,3,18.0,No,Rawalpindi,,NEWCUSTOMER
T01253,2025-03-03,SKU-003,Performance Sneakers White,Shoes,Google,2,85.0,No,Multan,,EIDSALE
T01254,2025-01-21,SKU-003,Performance Sneakers White,Shoes,Google,2,76.5,Yes,Faisalabad,card,WELCOME10
T01255,2025-01-24,SKU-009 ,Running Shorts Navy,Apparel,FB,2,32.0,No,Lahore,Cash on Delivery,
T01256,2025-02-26,SKU-001, Urban Hoodie Black ,,Instagram,1,45.0,No,Islamabad,Card,FREESHIP
T01257,2025-01-30,SKU-009,Running Shorts Navy,Apparel,Facebook,1,32.0,No,Karachi,Cash on Delivery,WELCOME10
T01258,2025-01-03,SKU-015,Reusable Tote Bag,Accessories,facebook,1,14.0,No,,COD,FREESHIP
T01259,2025-02-15,SKU-001,Urban Hoodie Black,Apparel,Insta,1,45.0,No,Rawalpindi,COD,FREESHIP
T01260,2025-02-03,SKU-004,Performance Sneakers Black,Shoes,facebook,1,88.0,No,lahore,COD,FREESHIP
T01261,2025-03-03,SKU-015,Reusable Tote Bag,Accessories,Organic,1,14.7,No,,Card,FREESHIP
T01262,2025-02-26,SKU-001,Urban Hoodie Black,Apparel,facebook,1,40.5,No,Faisalabad,Bank Transfer,EIDSALE
T01263,2025-02-14,SKU-006,Yoga Mat Premium,Fitness ,FB,1,33.25,No,KHI,Bank Transfer,
T01264,2025-03-13,SKU-008,Smart Watch Strap,Accessories ,facebook,1,19.8,No,Rawalpindi,Cash on Delivery,EIDSALE
T01265,2025-02-04,SKU-003,Performance Sneakers White,shoes,IG,1,76.5,No,Karachi,Bank Transfer,
T01266,2025-03-23,SKU-006,Yoga Mat Premium,Fitness,FB,1,31.5,No,Multan,card,EIDSALE
T01267,2025-02-19,SKU-011,Travel Backpack,Bags,Instagram,1,72.0,No,Lahore,COD,FREESHIP
T01268,2025-01-15,SKU-001,Urban Hoodie Black,Apparel,IG,1,42.75,No,,Card,EIDSALE
T01269,2025-02-04,SKU-015,Reusable Tote Bag,Accessories,Insta,1,13.3,No,Karachi,Cash on Delivery,WELCOME10
T01270,2025-03-02,SKU-015,Reusable Tote Bag,Accessories,Google,1,12.6,No,Lahore,card,FREESHIP
T01271,2025-03-29,SKU-013,Phone Tripod Mini,electronics,Search,2,23.4,No,Multan,Card,
T01272,2025-01-16,SKU-010,Compression Shirt,Apparel,Meta FB,1,39.9,No,Islamabad,Card,
T01273,2025-03-28,SKU-014,Desk Lamp LED,Home,FB,3,36.0,No,KHI,COD,FREESHIP
T01274,2025-01-27,SKU-012,Laptop Sleeve 14 inch,Bags,Facebook,1,28.0,No,Lahore,COD,
T01275,2025-01-31,SKU-015,Reusable Tote Bag,Accessories,FB,3,14.0,No,,card,
T01276,2025-02-13,SKU-013,Phone Tripod Mini,Electronics,Instagram,1,23.4,No,Rawalpindi,Card,
T01277,2025-01-10,SKU-007,Wireless Earbuds Lite,Electronics,Instagram Ads,1,65.0,No,KHI,Cash on Delivery,
T01278,2025-03-16,SKU-015,Reusable Tote Bag,Accessories,Search,1,14.0,No,,,EIDSALE
T01279,2025-03-07,SKU-009,Running Shorts Navy,Apparel,Facebook,1,30.4,No,Faisalabad,Cash on Delivery,EIDSALE
T01280,2025-02-28,sku-003,Performance Sneakers White,Shoes,instagram,3,76.5,Yes,Karachi,,NEWCUSTOMER
T01281,2025-03-02,SKU-005,Gym Bottle Steel,Accessories,Meta FB,1,18.0,No,,COD,
T01282,2025-02-11,SKU-012,Laptop Sleeve 14 inch,Bags,Insta,1,28.0,No,Faisalabad,,
T01283,2025-01-28,SKU-005,Gym Bottle Steel,Accessories,Facebook,3,18.0,No,,,
T01284,2025-01-01,SKU-002,Urban Hoodie Grey,Apparel,Google Ads,1,47.0,No,Faisalabad,Cash on Delivery,
T01285,2025-02-05,SKU-010,Compression Shirt,Apparel,organic,2,38.0,No,lahore,COD,NEWCUSTOMER
T01286,2025-01-20,SKU-015,Reusable Tote Bag,Accessories,Direct,1,13.3,No,Islamabad,Bank Transfer,NEWCUSTOMER
T01287,2025-03-27,SKU-014,Desk Lamp LED,Home,Facebook,3,40.0,No,,card,
T01288,2025-02-22,SKU-003,Performance Sneakers White,Shoes,organic,1,76.5,No,KHI,COD,WELCOME10
T01289,2025-02-21,SKU-008,Smart Watch Strap,accessories,Instagram Ads,1,22.0,No,Islamabad,Card,NEWCUSTOMER
T01290,2025-02-01,SKU-002,Urban Hoodie Grey,Apparel ,Meta FB,2,42.3,Yes,Lahore,,
T01291,2025-03-20,SKU-011,Travel Backpack,,Website,2,75.6,No,Karachi,COD,EIDSALE
T01292,2025-03-05,SKU-005,Gym Bottle Steel,Accessories,,1,18.0,No,Islamabad,Bank Transfer,
T01293,2025-01-08,SKU-007,Wireless Earbuds Lite,Electronics,FB,1,61.75,No,,COD,NEWCUSTOMER
T01294,2025-01-05,SKU-009,Running Shorts Navy,Apparel,google,1,32.0,No,Karachi,Cash on Delivery,FREESHIP
T01295,2025-03-25,SKU-015,Reusable Tote Bag,Accessories,GAds,2,14.0,No,Karachi,,WELCOME10
T01296,2025-01-13,SKU-001,Urban Hoodie Black,Apparel,Instagram Ads,1,45.0,Yes,Islamabad,Card,WELCOME10
T01297,2025-03-16,SKU-008,Smart Watch Strap,,FB,1,22.0,No,Faisalabad,Bank Transfer,EIDSALE
T01298,2025-02-04,SKU-007 ,Wireless Earbuds Lite,Electronics,Meta FB,1,65.0,No,lahore,card,EIDSALE
T01299,2025-03-02,SKU-009,Running Shorts Navy,Apparel,,2,32.0,No,Faisalabad,Bank Transfer,FREESHIP
T01300,2025-01-10,SKU-008,Smart Watch Strap,Accessories,Facebook,1,19.8,No,,,EIDSALE
T01301,2025-01-07,SKU-009,Running Shorts Navy,Apparel,Google,1,32.0,No,KHI,Bank Transfer,
T01302,2025-03-11,SKU-003,Performance Sneakers White,Shoes,Meta FB,1,85.0,No,Multan,Cash on Delivery,NEWCUSTOMER
T01303,2025-03-30,SKU-011,Travel Backpack,Bags,Search,1,72.0,No,,,NEWCUSTOMER
T01304,2025-02-23,SKU-002,Urban Hoodie Grey,Apparel,FB,1,44.65,No,,card,
T01305,2025-01-06,SKU-008,Smart Watch Strap,Accessories,Facebook,1,19.8,No,Karachi,Card,WELCOME10
T01306,2025-02-18,SKU-002,Urban Hoodie Grey,Apparel,Facebook Ads,1,42.3,Yes,,Card,EIDSALE
T01307,2025-01-21,SKU-003,Performance Sneakers White,Shoes,Meta FB,3,89.25,Yes,Lahore,Cash on Delivery,
T01308,2025-01-26,SKU-002,Urban Hoodie Grey,Apparel,GAds,1,47.0,No,,card,WELCOME10
T01309,2025-03-15,SKU-005,Gym Bottle Steel,,FB,4,18.0,No,Multan,card,NEWCUSTOMER
T01310,2025-03-08,SKU-005,Gym Bottle Steel,Accessories,Facebook,1,18.0,No,Karachi,,
T01311,2025-03-17,SKU-002,Urban Hoodie Grey,,Search,1,47.0,No,Islamabad,Bank Transfer,WELCOME10
T01312,2025-01-26,SKU-012,Laptop Sleeve 14 inch,Bags,IG,1,29.4,No,Lahore,Cash on Delivery,
T01313,2025-03-01,SKU-005,Gym Bottle Steel,Accessories,google,3,18.9,No,KHI,Cash on Delivery,EIDSALE
T01314,2025-01-12,SKU-002,Urban Hoodie Grey,Apparel,Meta FB,1,42.3,No,Multan,card,FREESHIP
T01315,2025-02-17,SKU-003, Performance Sneakers White ,,Instagram Ads,1,89.25,No,,COD,EIDSALE
T01316,2025-02-27,SKU-013,Phone Tripod Mini,Electronics,facebook,3,,Yes,Multan,COD,
T01317,2025-03-23,SKU-015,Reusable Tote Bag,Accessories,Instagram,1,14.0,No,Rawalpindi,Cash on Delivery,EIDSALE
T01318,2025-02-18,SKU-015,Reusable Tote Bag,Accessories,GAds,1,14.7,No,Karachi,Cash on Delivery,
T01319,2025-03-15,SKU-008,Smart Watch Strap,Accessories,IG,2,20.9,No,lahore,Bank Transfer,
T01320,2025-01-01,SKU-005,Gym Bottle Steel,Accessories,Insta,4,18.9,No,Karachi,Cash on Delivery,WELCOME10
T01321,2025-01-31,SKU-003,Performance Sneakers White,Shoes,Google Ads,1,76.5,No,Faisalabad,Card,WELCOME10
T01322,2025-01-21,SKU-013,Phone Tripod Mini,Electronics,organic,1,23.4,No,Rawalpindi,,NEWCUSTOMER
T01323,2025-01-31,SKU-010,Compression Shirt,Apparel,Facebook,1,38.0,No,Rawalpindi,Bank Transfer,FREESHIP
T01324,2025-03-19,SKU-001,Urban Hoodie Black,Apparel,GAds,2,45.0,No,Multan,card,NEWCUSTOMER
T01325,2025-01-29,SKU-002,Urban Hoodie Grey,Apparel,facebook,2,47.0,No,Islamabad,card,FREESHIP
T01326,2025-02-23,sku-014,Desk Lamp LED,home,Instagram,3,38.0,No,KHI,Bank Transfer,
T01327,2025-02-10,SKU-003,Performance Sneakers White,Shoes,IG,1,85.0,Yes,lahore,Bank Transfer,
T01328,2025-02-16,SKU-007,Wireless Earbuds Lite,Electronics,Instagram Ads,1,58.5,No,,COD,NEWCUSTOMER
T01329,2025-02-21,SKU-014,Desk Lamp LED,Home,google,2,40.0,No,Rawalpindi,Cash on Delivery,
T01330,2025-03-11,SKU-010,Compression Shirt,Apparel,Search,2,38.0,No,Multan,Card,EIDSALE
T01331,2025-02-23,SKU-012,Laptop Sleeve 14 inch,Bags,Insta,1,29.4,No,KHI,,
T01332,2025-02-06,SKU-008,Smart Watch Strap,Accessories,Facebook Ads,1,23.1,No,Rawalpindi,Cash on Delivery,NEWCUSTOMER
T01333,2025-01-23,SKU-013,Phone Tripod Mini,Electronics,Direct,1,27.3,No,Islamabad,COD,FREESHIP
T01334,2025-02-12,SKU-010,Compression Shirt,Apparel,Website,1,34.2,Yes,Multan,card,EIDSALE
T01335,2025-02-04,SKU-005,Gym Bottle Steel,Accessories,GAds,1,18.9,No,Lahore,Cash on Delivery,FREESHIP
T01336,2025-03-11,SKU-001,Urban Hoodie Black,Apparel,google,1,42.75,No,,Bank Transfer,EIDSALE
T01337,2025-02-11,SKU-005,Gym Bottle Steel,accessories,google,1,18.0,No,Multan,Cash on Delivery,FREESHIP
T01338,2025-01-08,SKU-005,Gym Bottle Steel,Accessories,IG,1,18.0,No,lahore,Bank Transfer,
T01339,2025-03-09,SKU-005,Gym Bottle Steel,Accessories,Instagram Ads,1,18.0,No,,COD,
T01340,2025-01-20,SKU-015, Reusable Tote Bag ,Accessories,Instagram Ads,1,14.0,No,Faisalabad,,
T01341,2025-02-25,SKU-009,Running Shorts Navy,Apparel,google,1,28.8,No,Multan,card,NEWCUSTOMER
T01342,2025-01-06,SKU-007,Wireless Earbuds Lite,Electronics,facebook,2,61.75,No,Rawalpindi,Cash on Delivery,EIDSALE
T01343,2025-03-22,SKU-012,Laptop Sleeve 14 inch,Bags,facebook,1,29.4,No,Karachi,Bank Transfer,NEWCUSTOMER
T01344,2025-02-05,SKU-009,Running Shorts Navy,Apparel,google,1,32.0,No,,card,EIDSALE
T01345,2025-02-09,SKU-001,Urban Hoodie Black,apparel,Website,4,47.25,No,Multan,,NEWCUSTOMER
T01346,2025-02-05,SKU-002,Urban Hoodie Grey,apparel,Insta,1,47.0,No,,,NEWCUSTOMER
T01347,2025-03-03,SKU-004,Performance Sneakers Black,,Instagram,2,83.6,No,Rawalpindi,,
T01348,2025-03-09,SKU-015,Reusable Tote Bag,Accessories,Google,1,12.6,No,,Cash on Delivery,NEWCUSTOMER
T01349,2025-01-20,SKU-004,Performance Sneakers Black,Shoes ,Insta,1,83.6,Yes,lahore,,NEWCUSTOMER
T01350,2025-02-24,SKU-005,Gym Bottle Steel,Accessories,Meta FB,1,17.1,No,Faisalabad,Card,
